ride_id,travel_date,travel_time,travel_from,car_type,max_capacity,Count
6671,2018-03-11,07:50,Kisii,shuttle,11,11
6672,2017-12-06,08:10,Keroka,shuttle,11,10
6673,2017-12-06,07:14,Rongo,Bus,49,9
6674,2018-03-11,07:40,Kisii,shuttle,11,9
6675,2018-03-11,07:30,Kisii,shuttle,11,8
6676,2018-03-11,07:02,Kisii,Bus,49,1
6677,2018-03-11,07:01,Kisii,Bus,49,12
6678,2018-03-11,07:15,Kisii,Bus,49,2
6679,2017-12-06,07:13,Rongo,Bus,49,2
6680,2017-12-06,09:10,Keroka,shuttle,11,5
6681,2017-12-06,07:05,Rongo,Bus,49,10
6682,2017-12-06,09:00,Keroka,shuttle,11,11
6683,2017-12-06,08:50,Keroka,shuttle,11,4
6684,2017-12-06,08:40,Keroka,shuttle,11,4
6685,2017-12-06,08:30,Keroka,shuttle,11,5
6686,2017-12-06,07:02,Oyugis,Bus,49,4
6687,2018-03-11,07:20,Kisii,shuttle,11,10
6688,2018-03-11,06:58,Kisii,shuttle,11,11
6689,2017-12-06,07:04,Rongo,Bus,49,6
6690,2017-12-06,09:30,Kijauri,shuttle,11,1
6691,2017-12-06,07:09,Rongo,Bus,49,5
6692,2018-03-11,06:50,Kisii,shuttle,11,8
6693,2017-12-06,08:00,Keroka,shuttle,11,3
6694,2017-12-06,07:50,Keroka,shuttle,11,4
6695,2017-12-06,07:40,Keroka,shuttle,11,6
6696,2017-12-06,07:30,Keroka,shuttle,11,5
6697,2017-12-06,07:30,Kijauri,shuttle,11,3
6698,2017-12-06,07:20,Keroka,shuttle,11,6
6699,2017-12-06,07:10,Keroka,shuttle,11,6
6700,2017-12-06,07:00,Keroka,shuttle,11,5
6701,2018-03-11,07:00,Kisii,shuttle,11,1
6702,2018-03-11,05:30,Kisii,shuttle,11,1
6703,2017-12-06,06:50,Keroka,shuttle,11,9
6705,2017-12-06,06:30,Keroka,shuttle,11,11
6706,2017-12-06,05:50,Keroka,shuttle,11,11
6708,2017-12-06,06:20,Keroka,shuttle,11,11
6709,2017-12-06,06:10,Keroka,shuttle,11,11
6710,2017-12-06,06:00,Keroka,shuttle,11,11
6711,2018-03-10,05:10,Kisii,shuttle,11,1
6712,2018-03-10,05:00,Kisii,shuttle,11,5
6714,2017-12-06,07:50,Kijauri,shuttle,11,2
6715,2017-12-06,05:40,Keroka,shuttle,11,11
6719,2018-03-10,07:06,Kisii,Bus,49,2
6720,2017-12-06,05:30,Keroka,shuttle,11,11
6721,2018-03-10,10:52,Kisii,shuttle,11,4
6722,2018-03-10,09:50,Kisii,shuttle,11,1
6723,2018-03-10,05:50,Kisii,shuttle,11,1
6724,2018-03-10,09:10,Kisii,shuttle,11,1
6725,2017-12-06,05:20,Keroka,shuttle,11,11
6726,2018-03-10,05:40,Kisii,shuttle,11,1
6727,2018-03-10,05:30,Kisii,shuttle,11,1
6730,2017-12-06,05:10,Keroka,shuttle,11,11
6731,2018-03-09,05:00,Kisii,shuttle,11,6
6732,2017-12-06,07:12,Rongo,Bus,49,1
6733,2017-12-06,05:00,Keroka,shuttle,11,8
6737,2017-12-06,07:00,Rongo,Bus,49,3
6741,2017-12-06,07:07,Keroka,Bus,49,4
6742,2017-12-06,07:06,Keroka,Bus,49,1
6743,2017-12-06,07:11,Rongo,Bus,49,1
6744,2017-12-06,07:00,Kijauri,shuttle,11,3
6746,2018-03-09,07:04,Kisii,Bus,49,3
6747,2017-12-06,07:15,Migori,Bus,49,33
6748,2017-12-06,08:50,Kijauri,shuttle,11,1
6749,2017-12-06,07:04,Homa Bay,Bus,49,26
6752,2018-03-09,11:04,Kisii,shuttle,11,1
6753,2017-12-06,07:06,Kijauri,Bus,49,6
6754,2018-03-09,10:54,Kisii,shuttle,11,7
6760,2018-03-09,10:53,Kisii,shuttle,11,8
6762,2018-03-09,10:52,Kisii,shuttle,11,8
6764,2017-12-06,06:10,Kijauri,shuttle,11,1
6765,2017-12-06,05:00,Kijauri,shuttle,11,1
6766,2018-03-09,10:51,Kisii,shuttle,11,10
6767,2017-12-07,07:11,Rongo,Bus,49,1
6768,2017-12-07,07:10,Rongo,Bus,49,7
6769,2017-12-07,07:00,Rongo,Bus,49,3
6770,2017-12-07,07:05,Rongo,Bus,49,19
6771,2018-03-09,10:50,Kisii,shuttle,11,8
6772,2017-12-07,07:08,Migori,Bus,49,5
6773,2017-12-07,07:06,Keroka,Bus,49,1
6774,2017-12-07,07:04,Rongo,Bus,49,8
6775,2018-03-09,10:40,Kisii,shuttle,11,10
6776,2017-12-07,07:08,Rongo,Bus,49,2
6777,2017-12-07,07:14,Rongo,Bus,49,9
6778,2017-12-07,07:12,Migori,Bus,49,33
6779,2017-12-07,07:09,Homa Bay,Bus,49,16
6780,2018-03-09,07:06,Kisii,Bus,49,17
6781,2018-03-09,10:30,Kisii,shuttle,11,10
6782,2017-12-07,07:13,Rongo,Bus,49,1
6783,2018-03-09,10:20,Kisii,shuttle,11,10
6784,2018-03-09,10:10,Kisii,shuttle,11,11
6785,2018-03-09,10:00,Kisii,shuttle,11,11
6786,2017-12-07,07:06,Kijauri,Bus,49,7
6787,2018-03-09,07:08,Kisii,Bus,49,7
6788,2018-03-09,09:50,Kisii,shuttle,11,10
6789,2018-03-09,09:40,Kisii,shuttle,11,11
6790,2018-03-09,09:30,Kisii,shuttle,11,8
6791,2018-03-09,09:20,Kisii,shuttle,11,9
6792,2018-03-09,09:10,Kisii,shuttle,11,11
6794,2018-03-09,09:00,Kisii,shuttle,11,11
6795,2018-03-09,08:50,Kisii,shuttle,11,7
6796,2018-03-09,08:40,Kisii,shuttle,11,5
6797,2018-03-09,08:30,Kisii,shuttle,11,2
6798,2018-03-09,08:20,Kisii,shuttle,11,7
6799,2018-03-09,08:10,Kisii,shuttle,11,11
6800,2018-03-09,08:00,Kisii,shuttle,11,11
6801,2017-12-07,06:10,Keroka,shuttle,11,6
6802,2017-12-07,06:00,Keroka,shuttle,11,11
6803,2017-12-07,05:50,Keroka,shuttle,11,11
6804,2017-12-07,05:40,Keroka,shuttle,11,11
6805,2018-03-09,07:50,Kisii,shuttle,11,10
6806,2017-12-07,07:15,Migori,Bus,49,31
6807,2018-03-09,07:03,Kisii,Bus,49,11
6808,2018-03-09,07:40,Kisii,shuttle,11,11
6809,2018-03-09,07:30,Kisii,shuttle,11,10
6810,2017-12-07,08:50,Kijauri,shuttle,11,2
6811,2018-03-09,07:20,Kisii,shuttle,11,10
6812,2018-03-09,06:58,Kisii,shuttle,11,8
6813,2018-03-09,07:00,Kisii,shuttle,11,9
6814,2018-03-09,06:50,Kisii,shuttle,11,9
6815,2017-12-07,08:10,Kijauri,shuttle,11,1
6816,2018-03-09,06:40,Kisii,shuttle,11,8
6817,2017-12-07,07:20,Kijauri,shuttle,11,2
6818,2018-03-09,06:30,Kisii,shuttle,11,1
6821,2017-12-07,05:30,Keroka,shuttle,11,11
6822,2017-12-07,07:04,Kijauri,Bus,49,1
6823,2018-03-08,05:10,Kisii,shuttle,11,9
6824,2017-12-07,05:20,Keroka,shuttle,11,11
6825,2018-03-08,05:00,Kisii,shuttle,11,5
6826,2017-12-07,05:10,Keroka,shuttle,11,11
6828,2017-12-07,05:00,Keroka,shuttle,11,10
6835,2018-03-08,07:04,Kisii,Bus,49,3
6836,2018-03-08,07:06,Kisii,Bus,49,22
6837,2018-03-08,09:40,Kisii,shuttle,11,8
6838,2017-12-07,06:30,Keroka,shuttle,11,1
6839,2018-03-08,09:50,Kisii,shuttle,11,1
6840,2017-12-07,07:15,Rongo,Bus,49,1
6841,2017-12-07,06:50,Kijauri,shuttle,11,4
6842,2017-12-07,07:12,Rongo,Bus,49,1
6843,2018-03-08,09:30,Kisii,shuttle,11,11
6844,2017-12-07,07:09,Rongo,Bus,49,2
6845,2018-03-08,09:20,Kisii,shuttle,11,8
6846,2018-03-08,09:10,Kisii,shuttle,11,11
6848,2018-03-08,08:20,Kisii,shuttle,11,10
6849,2018-03-08,09:00,Kisii,shuttle,11,9
6850,2018-03-08,07:07,Kisii,Bus,49,1
6851,2018-03-08,08:50,Kisii,shuttle,11,10
6852,2017-12-07,07:04,Homa Bay,Bus,49,28
6853,2018-03-08,08:40,Kisii,shuttle,11,11
6854,2018-03-08,08:30,Kisii,shuttle,11,11
6859,2018-03-08,08:10,Kisii,shuttle,11,9
6860,2018-03-08,08:00,Kisii,shuttle,11,7
6862,2017-12-07,07:10,Kijauri,shuttle,11,2
6863,2017-12-07,19:06,Kijauri,Bus,49,3
6864,2017-12-07,07:07,Kijauri,Bus,49,3
6865,2017-12-08,07:01,Keroka,Bus,49,1
6866,2017-12-08,07:10,Rongo,Bus,49,2
6867,2017-12-08,07:06,Kijauri,Bus,49,1
6868,2017-12-08,07:13,Rongo,Bus,49,3
6869,2017-12-08,10:59,Kijauri,shuttle,11,4
6870,2017-12-08,07:05,Rongo,Bus,49,26
6871,2017-12-08,07:09,Homa Bay,Bus,49,36
6872,2017-12-08,07:00,Rongo,Bus,49,4
6873,2017-12-08,07:12,Migori,Bus,49,33
6874,2017-12-08,11:00,Kijauri,shuttle,11,1
6875,2017-12-08,07:10,Homa Bay,Bus,49,10
6876,2017-12-08,07:14,Rongo,Bus,49,26
6877,2018-03-08,07:50,Kisii,shuttle,11,1
6878,2018-03-08,07:40,Kisii,shuttle,11,10
6879,2018-03-08,07:30,Kisii,shuttle,11,11
6880,2017-12-08,07:09,Rongo,Bus,49,1
6881,2018-03-08,07:20,Kisii,shuttle,11,9
6882,2018-03-08,06:58,Kisii,shuttle,11,11
6883,2018-03-08,07:03,Kisii,Bus,49,13
6884,2018-03-08,07:00,Kisii,shuttle,11,8
6886,2017-12-08,10:40,Keroka,shuttle,11,5
6888,2018-03-08,06:50,Kisii,shuttle,11,9
6889,2018-03-08,07:02,Kisii,Bus,49,9
6890,2018-03-08,06:40,Kisii,shuttle,11,7
6891,2017-12-08,10:52,Keroka,shuttle,11,1
6892,2017-12-08,07:08,Rongo,Bus,49,2
6893,2017-12-08,07:06,Keroka,Bus,49,4
6894,2018-03-08,06:30,Kisii,shuttle,11,7
6895,2018-03-08,06:20,Kisii,shuttle,11,9
6896,2017-12-08,07:07,Keroka,Bus,49,1
6897,2018-03-08,06:10,Kisii,shuttle,11,8
6904,2018-03-07,07:06,Kisii,Bus,49,16
6905,2018-03-07,08:10,Kisii,shuttle,11,10
6906,2018-03-07,08:20,Kisii,shuttle,11,9
6907,2018-03-07,10:30,Kisii,shuttle,11,7
6908,2018-03-07,10:20,Kisii,shuttle,11,9
6909,2018-03-07,10:10,Kisii,shuttle,11,7
6910,2018-03-07,10:00,Kisii,shuttle,11,9
6911,2018-03-07,09:50,Kisii,shuttle,11,9
6912,2018-03-07,09:40,Kisii,shuttle,11,5
6913,2018-03-07,09:30,Kisii,shuttle,11,5
6914,2018-03-07,09:20,Kisii,shuttle,11,5
6915,2018-03-07,07:07,Kisii,Bus,49,1
6916,2018-03-07,09:10,Kisii,shuttle,11,11
6917,2018-03-07,09:00,Kisii,shuttle,11,11
6918,2018-03-07,08:50,Kisii,shuttle,11,10
6919,2018-03-07,08:40,Kisii,shuttle,11,11
6920,2018-03-07,08:30,Kisii,shuttle,11,6
6921,2018-03-07,19:06,Kisii,Bus,49,3
6922,2018-03-07,08:00,Kisii,shuttle,11,9
6923,2018-03-07,19:05,Kisii,Bus,49,19
6924,2018-03-07,07:40,Kisii,shuttle,11,9
6925,2018-03-07,07:50,Kisii,shuttle,11,11
6926,2018-03-07,07:30,Kisii,shuttle,11,8
6927,2018-03-07,07:08,Kisii,Bus,49,6
6928,2018-03-07,07:20,Kisii,shuttle,11,10
6929,2018-03-07,06:58,Kisii,shuttle,11,7
6930,2018-03-07,07:04,Kisii,Bus,49,6
6931,2018-03-07,07:00,Kisii,shuttle,11,10
6932,2018-03-07,07:03,Kisii,Bus,49,1
6933,2018-03-07,06:50,Kisii,shuttle,11,6
6934,2018-03-07,06:40,Kisii,shuttle,11,11
6935,2017-12-08,07:07,Kijauri,Bus,49,1
6936,2017-12-08,07:12,Rongo,Bus,49,1
6937,2018-03-07,06:30,Kisii,shuttle,11,8
6938,2018-03-07,06:20,Kisii,shuttle,11,1
6939,2018-03-07,05:00,Kisii,shuttle,11,1
6943,2017-12-08,07:08,Migori,Bus,49,1
6947,2018-03-06,09:40,Kisii,shuttle,11,10
6948,2017-12-08,07:04,Homa Bay,Bus,49,30
6949,2018-03-06,07:04,Kisii,Bus,49,8
6950,2018-03-06,06:30,Kisii,shuttle,11,4
6951,2017-12-08,06:30,Keroka,shuttle,11,1
6952,2017-12-08,07:15,Migori,Bus,49,25
6953,2018-03-06,07:06,Kisii,Bus,49,8
6954,2017-12-08,06:30,Kijauri,shuttle,11,1
6955,2017-12-08,06:10,Kijauri,shuttle,11,4
6956,2017-12-08,07:04,Rongo,Bus,49,5
6957,2018-03-06,09:30,Kisii,shuttle,11,9
6958,2018-03-06,10:10,Kisii,shuttle,11,1
6959,2018-03-06,10:00,Kisii,shuttle,11,6
6965,2018-03-06,09:50,Kisii,shuttle,11,11
6966,2017-12-08,06:40,Kijauri,shuttle,11,1
6967,2018-03-06,07:07,Kisii,Bus,49,1
6968,2017-12-09,07:00,Rongo,Bus,49,6
6969,2017-12-09,07:14,Rongo,Bus,49,7
6970,2017-12-09,07:05,Rongo,Bus,49,6
6971,2018-03-06,09:20,Kisii,shuttle,11,10
6972,2017-12-09,07:12,Migori,Bus,49,41
6973,2018-03-06,09:10,Kisii,shuttle,11,11
6974,2017-12-09,07:06,Kijauri,Bus,49,5
6975,2017-12-09,07:07,Keroka,Bus,49,4
6976,2018-03-06,09:00,Kisii,shuttle,11,8
6977,2018-03-06,08:50,Kisii,shuttle,11,11
6978,2017-12-09,05:00,Keroka,shuttle,11,1
6979,2017-12-09,07:06,Keroka,Bus,49,2
6980,2018-03-06,08:40,Kisii,shuttle,11,9
6981,2018-03-06,08:30,Kisii,shuttle,11,11
6982,2017-12-09,09:50,Kijauri,shuttle,11,2
6983,2017-12-09,07:15,Migori,Bus,49,13
6984,2018-03-06,08:20,Kisii,shuttle,11,10
6985,2017-12-09,07:04,Rongo,Bus,49,14
6986,2018-03-06,08:10,Kisii,shuttle,11,11
6987,2018-03-06,08:00,Kisii,shuttle,11,11
6988,2018-03-06,07:50,Kisii,shuttle,11,11
6989,2018-03-06,07:40,Kisii,shuttle,11,11
6990,2017-12-09,05:10,Keroka,shuttle,11,7
6992,2017-12-09,08:40,Kijauri,shuttle,11,1
6993,2017-12-09,08:30,Kijauri,shuttle,11,1
6994,2017-12-09,07:09,Rongo,Bus,49,3
6995,2018-03-06,07:30,Kisii,shuttle,11,11
6996,2017-12-09,19:06,Kijauri,Bus,49,3
6997,2018-03-06,07:20,Kisii,shuttle,11,11
6998,2018-03-06,06:58,Kisii,shuttle,11,11
6999,2017-12-09,19:05,Kijauri,Bus,49,1
7000,2018-03-06,07:05,Kisii,Bus,49,1
7001,2018-03-06,07:15,Kisii,Bus,49,19
7002,2017-12-09,07:08,Rongo,Bus,49,2
7003,2017-12-09,07:09,Homa Bay,Bus,49,11
7004,2017-12-09,06:40,Kijauri,shuttle,11,1
7005,2017-12-09,06:10,Kijauri,shuttle,11,1
7006,2017-12-09,06:30,Keroka,shuttle,11,1
7007,2017-12-09,07:04,Homa Bay,Bus,49,18
7010,2018-03-06,07:00,Kisii,shuttle,11,10
7015,2017-12-09,07:10,Rongo,Bus,49,1
7016,2017-12-09,05:30,Kijauri,shuttle,11,2
7017,2017-12-09,07:02,Kijauri,Bus,49,1
7018,2017-12-10,07:04,Rongo,Bus,49,32
7019,2017-12-10,07:00,Keroka,shuttle,11,7
7020,2017-12-10,06:50,Keroka,shuttle,11,7
7021,2017-12-10,07:05,Rongo,Bus,49,3
7022,2018-03-06,06:50,Kisii,shuttle,11,10
7023,2017-12-10,06:40,Keroka,shuttle,11,8
7024,2017-12-10,06:30,Keroka,shuttle,11,11
7025,2018-03-06,06:40,Kisii,shuttle,11,10
7026,2017-12-10,06:10,Keroka,shuttle,11,3
7027,2017-12-10,06:20,Keroka,shuttle,11,11
7028,2017-12-10,07:12,Migori,Bus,49,28
7029,2017-12-10,07:09,Homa Bay,Bus,49,20
7030,2017-12-10,06:00,Keroka,shuttle,11,11
7031,2017-12-10,05:50,Keroka,shuttle,11,11
7032,2017-12-10,05:40,Keroka,shuttle,11,5
7033,2017-12-10,05:30,Keroka,shuttle,11,6
7034,2017-12-10,05:20,Keroka,shuttle,11,10
7035,2017-12-10,05:10,Keroka,shuttle,11,10
7036,2018-03-06,05:00,Kisii,shuttle,11,1
7037,2017-12-10,05:00,Keroka,shuttle,11,8
7045,2018-03-05,07:06,Kisii,Bus,49,21
7046,2018-03-05,07:02,Kisii,Bus,49,17
7047,2018-03-05,10:54,Kisii,shuttle,11,1
7048,2018-03-05,10:53,Kisii,shuttle,11,8
7049,2018-03-05,09:30,Kisii,shuttle,11,11
7050,2018-03-05,07:07,Kisii,Bus,49,19
7051,2017-12-10,07:14,Rongo,Bus,49,8
7052,2018-03-05,10:52,Kisii,shuttle,11,10
7053,2018-03-05,10:51,Kisii,shuttle,11,9
7054,2017-12-10,07:09,Rongo,Bus,49,1
7055,2018-03-05,10:50,Kisii,shuttle,11,11
7056,2018-03-05,10:40,Kisii,shuttle,11,11
7057,2018-03-05,10:30,Kisii,shuttle,11,1
7058,2018-03-05,10:20,Kisii,shuttle,11,2
7059,2018-03-05,10:10,Kisii,shuttle,11,8
7060,2018-03-05,10:00,Kisii,shuttle,11,11
7061,2018-03-05,09:50,Kisii,shuttle,11,9
7062,2018-03-05,09:40,Kisii,shuttle,11,11
7063,2018-03-05,09:20,Kisii,shuttle,11,7
7064,2018-03-05,09:10,Kisii,shuttle,11,9
7065,2018-03-05,09:00,Kisii,shuttle,11,10
7066,2018-03-05,08:50,Kisii,shuttle,11,9
7067,2018-03-05,07:08,Kisii,Bus,49,9
7068,2018-03-05,08:40,Kisii,shuttle,11,8
7069,2018-03-05,07:04,Kisii,Bus,49,2
7070,2018-03-05,08:30,Kisii,shuttle,11,6
7071,2018-03-05,08:20,Kisii,shuttle,11,10
7072,2018-03-05,08:10,Kisii,shuttle,11,6
7073,2018-03-05,07:01,Kisii,Bus,49,19
7074,2018-03-05,08:00,Kisii,shuttle,11,9
7075,2018-03-05,07:50,Kisii,shuttle,11,9
7076,2018-03-05,07:40,Kisii,shuttle,11,8
7077,2018-03-05,07:30,Kisii,shuttle,11,10
7078,2018-03-05,07:20,Kisii,shuttle,11,5
7079,2018-03-05,05:00,Kisii,shuttle,11,3
7082,2018-03-04,06:30,Kisii,shuttle,11,3
7083,2017-12-10,05:00,Kijauri,shuttle,11,2
7091,2017-12-10,07:13,Migori,Bus,49,1
7095,2018-03-04,06:58,Kisii,shuttle,11,11
7096,2018-03-04,19:03,Kisii,Bus,49,1
7097,2018-03-04,10:52,Kisii,shuttle,11,8
7098,2017-12-10,07:07,Kijauri,Bus,49,1
7099,2018-03-04,06:20,Kisii,shuttle,11,1
7100,2018-03-04,11:07,Kisii,shuttle,11,5
7101,2018-03-04,11:06,Kisii,shuttle,11,9
7102,2017-12-10,06:50,Kijauri,shuttle,11,1
7103,2018-03-04,11:05,Kisii,shuttle,11,11
7104,2017-12-10,07:15,Rongo,Bus,49,1
7105,2018-03-04,11:04,Kisii,shuttle,11,11
7106,2018-03-04,07:07,Kisii,Bus,49,1
7107,2018-03-04,08:00,Kisii,shuttle,11,9
7108,2018-03-04,11:03,Kisii,shuttle,11,10
7109,2018-03-04,19:04,Kisii,Bus,49,40
7110,2017-12-10,07:15,Migori,Bus,49,35
7111,2017-12-10,07:06,Keroka,Bus,49,1
7112,2017-12-10,07:00,Migori,Bus,49,3
7113,2017-12-10,07:04,Homa Bay,Bus,49,8
7114,2017-12-10,07:06,Kijauri,Bus,49,1
7115,2017-12-10,05:30,Kijauri,shuttle,11,4
7120,2017-12-10,07:11,Rongo,Bus,49,2
7121,2018-03-04,11:02,Kisii,shuttle,11,8
7122,2018-03-04,11:01,Kisii,shuttle,11,11
7123,2018-03-04,11:00,Kisii,shuttle,11,8
7124,2018-03-04,10:59,Kisii,shuttle,11,6
7125,2017-12-11,07:14,Rongo,Bus,49,10
7126,2018-03-04,10:58,Kisii,shuttle,11,10
7127,2018-03-04,10:57,Kisii,shuttle,11,9
7128,2018-03-04,10:56,Kisii,shuttle,11,10
7129,2017-12-11,07:04,Rongo,Bus,49,19
7130,2018-03-04,10:55,Kisii,shuttle,11,11
7131,2017-12-11,07:12,Migori,Bus,49,37
7132,2017-12-11,07:09,Homa Bay,Bus,49,24
7133,2017-12-11,05:40,Kijauri,shuttle,11,1
7135,2017-12-11,10:10,Keroka,shuttle,11,1
7136,2018-03-04,10:54,Kisii,shuttle,11,10
7137,2017-12-11,07:05,Rongo,Bus,49,6
7138,2018-03-04,10:53,Kisii,shuttle,11,11
7139,2018-03-04,10:51,Kisii,shuttle,11,11
7140,2018-03-04,10:30,Kisii,shuttle,11,5
7141,2018-03-04,10:50,Kisii,shuttle,11,6
7142,2018-03-04,10:40,Kisii,shuttle,11,11
7143,2017-12-11,07:04,Keroka,Bus,49,1
7144,2017-12-11,07:15,Migori,Bus,49,23
7145,2017-12-11,08:40,Kijauri,shuttle,11,1
7146,2017-12-11,07:06,Kijauri,Bus,49,2
7147,2017-12-11,07:07,Kijauri,Bus,49,1
7148,2017-12-11,06:40,Kijauri,shuttle,11,1
7149,2017-12-11,07:04,Homa Bay,Bus,49,16
7150,2018-03-04,10:20,Kisii,shuttle,11,7
7151,2018-03-04,10:10,Kisii,shuttle,11,11
7152,2017-12-11,07:10,Rongo,Bus,49,1
7158,2018-03-04,07:01,Kisii,Bus,49,6
7159,2017-12-12,07:14,Rongo,Bus,49,18
7160,2017-12-12,07:04,Rongo,Bus,49,13
7161,2017-12-12,07:04,Kijauri,Bus,49,1
7162,2017-12-12,07:12,Migori,Bus,49,44
7163,2017-12-12,07:09,Homa Bay,Bus,49,23
7164,2017-12-12,07:10,Homa Bay,Bus,49,7
7165,2017-12-12,07:13,Rongo,Bus,49,2
7166,2018-03-04,09:50,Kisii,shuttle,11,8
7167,2018-03-04,10:00,Kisii,shuttle,11,9
7168,2018-03-04,07:03,Kisii,Bus,49,14
7169,2018-03-04,09:40,Kisii,shuttle,11,4
7170,2018-03-04,09:30,Kisii,shuttle,11,7
7171,2018-03-04,09:20,Kisii,shuttle,11,8
7172,2018-03-04,09:10,Kisii,shuttle,11,6
7173,2018-03-04,09:00,Kisii,shuttle,11,10
7175,2018-03-04,08:50,Kisii,shuttle,11,6
7176,2018-03-04,07:02,Kisii,Bus,49,16
7177,2018-03-04,08:40,Kisii,shuttle,11,11
7178,2018-03-04,08:30,Kisii,shuttle,11,11
7179,2018-03-04,08:20,Kisii,shuttle,11,8
7180,2018-03-04,08:10,Kisii,shuttle,11,9
7181,2018-03-04,05:00,Kisii,shuttle,11,1
7184,2017-12-12,07:04,Keroka,Bus,49,1
7188,2018-03-03,07:02,Kisii,Bus,49,1
7189,2018-03-03,07:06,Kisii,Bus,49,4
7190,2018-03-03,10:54,Kisii,shuttle,11,2
7192,2018-03-03,07:07,Kisii,Bus,49,1
7193,2018-03-03,05:50,Kisii,shuttle,11,1
7194,2018-03-03,05:40,Kisii,shuttle,11,1
7196,2018-03-03,05:00,Kisii,shuttle,11,1
7199,2018-03-02,05:20,Kisii,shuttle,11,1
7200,2018-03-02,05:10,Kisii,shuttle,11,2
7201,2017-12-12,07:05,Rongo,Bus,49,2
7206,2018-03-02,07:04,Kisii,Bus,49,3
7207,2018-03-02,10:59,Kisii,shuttle,11,1
7208,2018-03-02,10:58,Kisii,shuttle,11,4
7209,2018-03-02,07:06,Kisii,Bus,49,10
7210,2017-12-12,07:06,Kijauri,Bus,49,1
7211,2018-03-02,07:14,Kisii,Bus,49,3
7212,2018-03-02,10:57,Kisii,shuttle,11,11
7213,2017-12-12,05:50,Kijauri,shuttle,11,2
7214,2018-03-02,10:56,Kisii,shuttle,11,8
7215,2017-12-12,07:15,Migori,Bus,49,18
7216,2017-12-12,05:40,Kijauri,shuttle,11,1
7217,2017-12-12,07:04,Homa Bay,Bus,49,20
7218,2018-03-02,10:55,Kisii,shuttle,11,10
7219,2018-03-02,10:54,Kisii,shuttle,11,10
7220,2018-03-02,10:53,Kisii,shuttle,11,10
7221,2018-03-02,10:52,Kisii,shuttle,11,10
7222,2018-03-02,10:40,Kisii,shuttle,11,11
7226,2018-03-02,10:50,Kisii,shuttle,11,1
7229,2018-03-02,10:30,Kisii,shuttle,11,11
7230,2017-12-13,07:04,Rongo,Bus,49,13
7231,2017-12-13,07:14,Rongo,Bus,49,21
7232,2017-12-13,07:12,Migori,Bus,49,45
7233,2017-12-13,07:09,Homa Bay,Bus,49,26
7234,2017-12-13,07:13,Migori,Bus,49,1
7235,2018-03-02,10:20,Kisii,shuttle,11,9
7236,2018-03-02,10:10,Kisii,shuttle,11,10
7237,2018-03-02,10:00,Kisii,shuttle,11,8
7238,2018-03-02,09:50,Kisii,shuttle,11,9
7239,2018-03-02,09:40,Kisii,shuttle,11,9
7240,2018-03-02,09:30,Kisii,shuttle,11,11
7241,2018-03-02,09:20,Kisii,shuttle,11,10
7242,2017-12-13,07:08,Migori,Bus,49,4
7243,2017-12-13,07:13,Rongo,Bus,49,2
7244,2017-12-13,07:15,Migori,Bus,49,28
7245,2018-03-02,09:10,Kisii,shuttle,11,11
7246,2018-03-02,09:00,Kisii,shuttle,11,9
7247,2018-03-02,08:50,Kisii,shuttle,11,11
7248,2018-03-02,08:40,Kisii,shuttle,11,11
7249,2017-12-13,07:10,Homa Bay,Bus,49,1
7250,2018-03-02,07:05,Kisii,Bus,49,20
7251,2018-03-02,08:30,Kisii,shuttle,11,11
7252,2017-12-13,05:10,Keroka,shuttle,11,4
7254,2018-03-02,08:20,Kisii,shuttle,11,10
7255,2017-12-13,07:08,Rongo,Bus,49,1
7256,2018-03-02,08:10,Kisii,shuttle,11,10
7257,2018-03-02,08:00,Kisii,shuttle,11,10
7258,2018-03-02,07:02,Kisii,Bus,49,13
7259,2018-03-02,07:50,Kisii,shuttle,11,9
7260,2018-03-02,07:40,Kisii,shuttle,11,11
7261,2018-03-02,07:30,Kisii,shuttle,11,11
7262,2018-03-02,07:20,Kisii,shuttle,11,9
7263,2018-03-02,07:08,Kisii,Bus,49,6
7264,2018-03-02,07:09,Kisii,shuttle,11,9
7265,2018-03-02,07:00,Kisii,shuttle,11,8
7266,2018-03-02,06:50,Kisii,shuttle,11,8
7267,2018-03-02,06:20,Kisii,shuttle,11,1
7268,2018-03-02,05:00,Kisii,shuttle,11,1
7278,2018-03-01,07:06,Kisii,Bus,49,18
7280,2018-03-01,10:00,Kisii,shuttle,11,1
7281,2018-03-01,09:50,Kisii,shuttle,11,4
7282,2017-12-13,07:06,Kijauri,Bus,49,3
7283,2018-03-01,09:40,Kisii,shuttle,11,8
7284,2018-03-01,09:30,Kisii,shuttle,11,8
7285,2017-12-13,08:30,Kijauri,shuttle,11,1
7286,2017-12-13,05:00,Keroka,shuttle,11,4
7287,2018-03-01,09:20,Kisii,shuttle,11,11
7288,2018-03-01,09:10,Kisii,shuttle,11,11
7289,2018-03-01,07:07,Kisii,Bus,49,8
7290,2018-03-01,09:00,Kisii,shuttle,11,11
7291,2018-03-01,08:50,Kisii,shuttle,11,11
7292,2018-03-01,08:40,Kisii,shuttle,11,11
7293,2018-03-01,08:30,Kisii,shuttle,11,7
7294,2018-03-01,08:20,Kisii,shuttle,11,10
7295,2018-03-01,08:10,Kisii,shuttle,11,9
7296,2018-03-01,08:00,Kisii,shuttle,11,8
7297,2018-03-01,07:50,Kisii,shuttle,11,7
